"trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear"
"21751288,2019-01-03 11:01:36,2019-01-03 11:12:29,1538,653.0,204,Prairie Ave & Garfield Blvd,426,Ellis Ave & 60th St,Subscriber,Male,1974"
"21751289,2019-01-03 11:01:41,2019-01-03 11:18:19,635,998.0,219,Damen Ave & Cortland St,314,Ravenswood Ave & Berteau Ave,Subscriber,Male,1991"
"21751290,2019-01-03 11:01:55,2019-01-03 11:07:16,4690,321.0,123,California Ave & Milwaukee Ave,260,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1988"
"21751294,2019-01-03 11:04:07,2019-01-03 11:13:14,6433,547.0,632,Clark St & Newport St,229,Southport Ave & Roscoe St,Subscriber,Male,1987"
"21751295,2019-01-03 11:04:44,2019-01-03 11:08:58,1337,254.0,51,Clark St & Randolph St,212,Wells St & Hubbard St,Subscriber,Female,1958"
"21751296,2019-01-03 11:04:47,2019-01-03 11:19:00,3610,853.0,153,Southport Ave & Wellington Ave,236,Sedgwick St & Schiller St,Subscriber,Male,1984"
"21751297,2019-01-03 11:04:55,2019-01-03 11:15:52,503,657.0,301,Clark St & Schiller St,85,Michigan Ave & Oak St,Subscriber,Male,1961"
"21751298,2019-01-03 11:05:54,2019-01-03 11:20:54,2930,900.0,57,Clinton St & Roosevelt Rd,124,Damen Ave & Cullerton St,Subscriber,Male,1988"
"21751301,2019-01-03 11:06:38,2019-01-03 11:10:45,1979,247.0,240,Sheridan Rd & Irving Park Rd,312,Clarendon Ave & Gordon Ter,Subscriber,Male,1978"
"21751302,2019-01-03 11:07:03,2019-01-03 11:10:30,3698,207.0,219,Damen Ave & Cortland St,69,Damen Ave & Pierce Ave,Subscriber,Male,1990"
"21751306,2019-01-03 11:07:51,2019-01-03 11:18:14,6379,623.0,48,Larrabee St & Kingsbury St,91,Clinton St & Washington Blvd,Subscriber,Male,1967"
"21751309,2019-01-03 11:08:14,2019-01-03 11:18:22,322,608.0,73,Jefferson St & Monroe St,364,Larrabee St & Oak St,Subscriber,Female,1984"
"21751312,2019-01-03 11:09:10,2019-01-03 11:14:55,6113,345.0,18,Wacker Dr & Washington St,75,Canal St & Jackson Blvd,Subscriber,Female,1957"
"21751313,2019-01-03 11:09:27,2019-01-03 11:17:30,3403,483.0,289,Wells St & Concord Ln,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1955"
"21751315,2019-01-03 11:10:00,2019-01-03 11:12:57,2927,177.0,286,Franklin St & Quincy St,191,Canal St & Monroe St (*),Subscriber,Male,1988"
"21751316,2019-01-03 11:10:15,2019-01-03 11:14:08,5992,233.0,482,Campbell Ave & Montrose Ave,239,Western Ave & Leland Ave,Subscriber,Female,1982"
"21751317,2019-01-03 11:10:35,2019-01-03 21:02:56,4841,""35,541.0"",110,Dearborn St & Erie St,337,Clark St & Chicago Ave,Subscriber,Male,1992"
"21751318,2019-01-03 11:10:38,2019-01-03 11:13:28,2965,170.0,493,Western Ave & Roscoe St,308,Seeley Ave & Roscoe St,Subscriber,Male,1981"
"21751321,2019-01-03 11:11:10,2019-01-03 11:15:30,4392,260.0,346,Ada St & Washington Blvd,198,Green St & Madison St,Subscriber,Male,1975"
"21751322,2019-01-03 11:11:24,2019-01-03 11:19:17,321,473.0,328,Ellis Ave & 58th St,204,Prairie Ave & Garfield Blvd,Subscriber,Female,1973"
"21751323,2019-01-03 11:11:44,2019-01-03 11:18:02,5678,378.0,161,Rush St & Superior St,195,Columbus Dr & Randolph St,Subscriber,Male,1992"
"21751324,2019-01-03 11:11:48,2019-01-03 11:15:56,3218,248.0,523,Eastlake Ter & Rogers Ave,520,Greenview Ave & Jarvis Ave,Subscriber,Female,1990"
"21751326,2019-01-03 11:12:23,2019-01-03 11:18:50,3496,387.0,182,Wells St & Elm St,212,Wells St & Hubbard St,Subscriber,Male,1988"
"21751328,2019-01-03 11:12:49,2019-01-03 11:17:39,3226,290.0,210,Ashland Ave & Division St,86,Eckhart Park,Subscriber,Male,1992"
"21751329,2019-01-03 11:12:57,2019-01-03 11:21:56,2057,539.0,47,State St & Kinzie St,84,Milwaukee Ave & Grand Ave,Subscriber,Male,1964"
"21751330,2019-01-03 11:13:13,2019-01-03 11:41:51,5152,""1,718.0"",163,Damen Ave & Clybourn Ave,38,Clark St & Lake St,Subscriber,Male,1986"
"21751331,2019-01-03 11:13:28,2019-01-03 11:16:22,1100,174.0,198,Green St & Madison St,73,Jefferson St & Monroe St,Subscriber,Male,1985"
"21751332,2019-01-03 11:13:37,2019-01-03 11:18:04,6287,267.0,68,Clinton St & Tilden St,283,LaSalle St & Jackson Blvd,Subscriber,Female,1980"
"21751333,2019-01-03 11:13:43,2019-01-03 11:23:17,4718,574.0,198,Green St & Madison St,133,Kingsbury St & Kinzie St,Subscriber,Male,1963"
"21751334,2019-01-03 11:13:46,2019-01-03 11:19:18,1562,332.0,17,Honore St & Division St,305,Western Ave & Division St,Subscriber,Male,1987"
"21751335,2019-01-03 11:13:51,2019-01-03 11:24:07,1319,616.0,98,LaSalle St & Washington St,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1963"
"21751336,2019-01-03 11:14:16,2019-01-03 11:21:34,3033,438.0,296,Broadway & Belmont Ave,229,Southport Ave & Roscoe St,Subscriber,Male,1986"
"21751337,2019-01-03 11:14:20,2019-01-03 11:24:04,1998,584.0,91,Clinton St & Washington Blvd,414,Canal St & Taylor St,Subscriber,Male,1982"
"21751338,2019-01-03 11:14:27,2019-01-03 11:19:48,3054,321.0,624,Dearborn St & Van Buren St (*),51,Clark St & Randolph St,Subscriber,Male,1977"
"21751339,2019-01-03 11:14:34,2019-01-03 11:19:11,6185,277.0,432,Clark St & Lunt Ave,447,Glenwood Ave & Morse Ave,Customer,,"
"21751340,2019-01-03 11:14:47,2019-01-03 11:21:40,5905,413.0,188,Greenview Ave & Fullerton Ave,153,Southport Ave & Wellington Ave,Subscriber,Male,1956"
"21751341,2019-01-03 11:15:09,2019-01-03 11:30:02,1641,893.0,44,State St & Randolph St,301,Clark St & Schiller St,Subscriber,Male,1961"
"21751342,2019-01-03 11:15:54,2019-01-03 11:24:22,628,508.0,340,Clark St & Wrightwood Ave,157,Lake Shore Dr & Wellington Ave,Subscriber,Female,1993"
"21751343,2019-01-03 11:16:20,2019-01-03 11:43:57,2526,""1,657.0"",190,Southport Ave & Wrightwood Ave,51,Clark St & Randolph St,Subscriber,Female,1991"
"21751344,2019-01-03 11:16:39,2019-01-03 11:23:26,4230,407.0,36,Franklin St & Jackson Blvd,134,Peoria St & Jackson Blvd,Subscriber,Male,1972"
"21751345,2019-01-03 11:17:02,2019-01-03 11:34:09,4341,""1,027.0"",232,Pine Grove Ave & Waveland Ave,117,Wilton Ave & Belmont Ave,Subscriber,Male,1959"
"21751346,2019-01-03 11:17:05,2019-01-03 11:20:52,2167,227.0,217,Racine Ave (May St) & Fulton St,233,Sangamon St & Washington Blvd (*),Subscriber,Male,1972"
"21751347,2019-01-03 11:18:03,2019-01-03 11:23:15,2906,312.0,173,Mies van der Rohe Way & Chicago Ave,172,Rush St & Cedar St,Subscriber,Male,1991"
"21751348,2019-01-03 11:18:05,2019-01-03 11:20:59,4470,174.0,191,Canal St & Monroe St (*),286,Franklin St & Quincy St,Subscriber,Male,1988"
"21751349,2019-01-03 11:18:47,2019-01-03 11:31:44,5139,777.0,80,Aberdeen St & Monroe St,49,Dearborn St & Monroe St,Subscriber,Male,1963"
"21751350,2019-01-03 11:19:37,2019-01-03 11:33:42,4732,845.0,287,Franklin St & Monroe St,186,Ogden Ave & Race Ave,Subscriber,Male,1989"
"21751351,2019-01-03 11:19:53,2019-01-03 11:47:39,2829,""1,666.0"",257,Lincoln Ave & Waveland Ave,268,Lake Shore Dr & North Blvd,Subscriber,Male,1981"
"21751352,2019-01-03 11:20:13,2019-01-03 11:22:57,2055,164.0,291,Wells St & Evergreen Ave,289,Wells St & Concord Ln,Subscriber,Male,1992"
"21751353,2019-01-03 11:20:25,2019-01-03 11:30:29,4543,604.0,19,Loomis St & Taylor St (*),103,Clinton St & Polk St (*),Subscriber,Female,1996"
"21751354,2019-01-03 11:20:40,2019-01-03 11:28:36,2831,476.0,43,Michigan Ave & Washington St,96,Desplaines St & Randolph St,Subscriber,Male,1991"
"21751355,2019-01-03 11:20:52,2019-01-03 11:29:18,1322,506.0,382,Western Ave & Congress Pkwy,376,Artesian Ave & Hubbard St,Subscriber,Male,1975"
"21751356,2019-01-03 11:21:04,2019-01-03 11:23:53,1100,169.0,73,Jefferson St & Monroe St,198,Green St & Madison St,Subscriber,Male,1985"
"21751357,2019-01-03 11:21:11,2019-01-03 11:33:04,2445,713.0,110,Dearborn St & Erie St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1987"
"21751358,2019-01-03 11:21:14,2019-01-03 11:42:14,6177,""1,260.0"",93,Sheffield Ave & Willow St,231,Sheridan Rd & Montrose Ave,Subscriber,Female,1988"
"21751359,2019-01-03 11:21:29,2019-01-03 11:26:11,1079,282.0,21,Aberdeen St & Jackson Blvd,22,May St & Taylor St,Subscriber,Male,1993"
"21751360,2019-01-03 11:21:31,2019-01-03 11:25:00,6269,209.0,43,Michigan Ave & Washington St,39,Wabash Ave & Adams St,Subscriber,Male,1971"
"21751361,2019-01-03 11:21:32,2019-01-03 11:24:57,1290,205.0,620,Orleans St & Chestnut St (NEXT Apts),182,Wells St & Elm St,Subscriber,Male,1990"
"21751365,2019-01-03 11:22:00,2019-01-03 11:58:24,3551,""2,184.0"",324,Stockton Dr & Wrightwood Ave,38,Clark St & Lake St,Customer,,"
"21751367,2019-01-03 11:22:08,2019-01-03 11:58:13,4399,""2,165.0"",324,Stockton Dr & Wrightwood Ave,38,Clark St & Lake St,Customer,,"
"21751378,2019-01-03 11:23:18,2019-01-03 11:58:39,221,""2,121.0"",324,Stockton Dr & Wrightwood Ave,38,Clark St & Lake St,Customer,,"
"21751381,2019-01-03 11:23:24,2019-01-03 11:28:04,5333,280.0,53,Wells St & Huron St,48,Larrabee St & Kingsbury St,Subscriber,Male,1982"
"21751384,2019-01-03 11:23:45,2019-01-03 11:40:16,806,991.0,6,Dusable Harbor,4,Burnham Harbor,Subscriber,Male,1966"
"21751386,2019-01-03 11:23:58,2019-01-03 11:52:37,5142,""1,719.0"",465,Marine Dr & Ainslie St,85,Michigan Ave & Oak St,Subscriber,Male,1962"
"21751388,2019-01-03 11:24:30,2019-01-03 11:42:26,5593,""1,076.0"",486,Oakley Ave & Irving Park Rd,219,Damen Ave & Cortland St,Customer,Male,1987"
"21751389,2019-01-03 11:24:33,2019-01-03 11:33:08,3684,515.0,26,McClurg Ct & Illinois St,49,Dearborn St & Monroe St,Subscriber,Female,1984"
"21751391,2019-01-03 11:24:38,2019-01-03 11:30:17,2485,339.0,226,Racine Ave & Belmont Ave,227,Southport Ave & Waveland Ave,Subscriber,Male,1993"
"21751392,2019-01-03 11:24:39,2019-01-03 11:28:22,753,223.0,453,Clark St & Schreiber Ave,451,Sheridan Rd & Loyola Ave,Subscriber,Male,1990"
"21751393,2019-01-03 11:24:51,2019-01-03 11:39:19,498,868.0,191,Canal St & Monroe St (*),191,Canal St & Monroe St (*),Subscriber,Male,1983"
"21751394,2019-01-03 11:24:50,2019-01-03 11:31:31,5466,401.0,141,Clark St & Lincoln Ave,113,Bissell St & Armitage Ave,Subscriber,Male,1997"
"21751396,2019-01-03 11:25:38,2019-01-03 11:34:00,3151,502.0,191,Canal St & Monroe St (*),47,State St & Kinzie St,Subscriber,Male,1975"
"21751398,2019-01-03 11:26:01,2019-01-03 11:30:59,2948,298.0,149,Calumet Ave & 33rd St,148,State St & 33rd St,Subscriber,Female,1995"
"21751399,2019-01-03 11:26:14,2019-01-03 11:39:18,4563,784.0,238,Wolcott (Ravenswood) Ave & Montrose Ave (*),250,Ashland Ave & Wellington Ave,Subscriber,Female,1977"
"21751400,2019-01-03 11:27:29,2019-01-03 11:37:05,3520,576.0,239,Western Ave & Leland Ave,471,Francisco Ave & Foster Ave,Subscriber,Male,1950"
"21751401,2019-01-03 11:27:41,2019-01-03 11:30:26,1184,165.0,18,Wacker Dr & Washington St,91,Clinton St & Washington Blvd,Subscriber,Male,1963"
"21751402,2019-01-03 11:28:34,2019-01-03 11:47:50,4197,""1,156.0"",14,Morgan St & 18th St,284,Michigan Ave & Jackson Blvd,Customer,,"
"21751403,2019-01-03 11:28:38,2019-01-03 11:47:37,2786,""1,139.0"",14,Morgan St & 18th St,284,Michigan Ave & Jackson Blvd,Subscriber,Female,1992"
"21751404,2019-01-03 11:28:50,2019-01-03 11:30:41,495,111.0,364,Larrabee St & Oak St,359,Larrabee St & Division St,Subscriber,Male,1987"
"21751405,2019-01-03 11:29:23,2019-01-03 11:48:39,6405,""1,156.0"",468,Budlong Woods Library,461,Broadway & Ridge Ave,Subscriber,Male,1968"
"21751406,2019-01-03 11:29:33,2019-01-03 11:43:14,3426,821.0,175,Wells St & Polk St,193,State St & 29th St,Subscriber,Male,1990"
"21751407,2019-01-03 11:29:35,2019-01-03 11:46:32,620,""1,017.0"",637,Wood St & Chicago Ave (*),91,Clinton St & Washington Blvd,Subscriber,Female,1984"
"21751408,2019-01-03 11:30:15,2019-01-03 11:40:11,2194,596.0,282,Halsted St & Maxwell St,320,Loomis St & Lexington St,Subscriber,Female,1990"
"21751409,2019-01-03 11:30:45,2019-01-03 11:39:06,2896,501.0,48,Larrabee St & Kingsbury St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1982"
"21751410,2019-01-03 11:31:13,2019-01-03 11:36:16,3968,303.0,162,Damen Ave & Wellington Ave,153,Southport Ave & Wellington Ave,Subscriber,,1964"
"21751411,2019-01-03 11:31:12,2019-01-03 11:46:37,4560,925.0,174,Canal St & Madison St,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1958"
"21751412,2019-01-03 11:31:14,2019-01-03 11:42:32,2133,678.0,416,Dorchester Ave & 49th St,420,Ellis Ave & 55th St,Customer,,"
"21751413,2019-01-03 11:31:21,2019-01-03 11:38:58,4661,457.0,660,Sheridan Rd & Columbia Ave,458,Broadway & Thorndale Ave,Subscriber,Male,1987"
"21751414,2019-01-03 11:31:37,2019-01-03 11:39:14,1874,457.0,111,Sedgwick St & Huron St,77,Clinton St & Madison St,Subscriber,Male,1979"
"21751415,2019-01-03 11:31:39,2019-01-03 11:38:53,2252,434.0,287,Franklin St & Monroe St,66,Clinton St & Lake St,Subscriber,Male,1988"
"21751416,2019-01-03 11:31:47,2019-01-03 11:51:50,4196,""1,203.0"",223,Clifton Ave & Armitage Ave,85,Michigan Ave & Oak St,Subscriber,Male,1974"
"21751417,2019-01-03 11:32:27,2019-01-03 12:44:32,2485,""4,325.0"",227,Southport Ave & Waveland Ave,3,Shedd Aquarium,Customer,,"
"21751418,2019-01-03 11:32:34,2019-01-03 12:44:39,5174,""4,325.0"",227,Southport Ave & Waveland Ave,3,Shedd Aquarium,Customer,,"
"21751419,2019-01-03 11:32:35,2019-01-03 11:40:43,3281,488.0,56,Desplaines St & Kinzie St,81,Daley Center Plaza,Subscriber,Male,1987"
"21751420,2019-01-03 11:32:48,2019-01-03 11:39:20,4718,392.0,133,Kingsbury St & Kinzie St,77,Clinton St & Madison St,Subscriber,Female,1988"
"21751421,2019-01-03 11:32:52,2019-01-03 11:55:21,4911,""1,349.0"",313,Lakeview Ave & Fullerton Pkwy,100,Orleans St & Merchandise Mart Plaza,Subscriber,Female,1988"
"21751422,2019-01-03 11:33:21,2019-01-03 11:38:08,3693,287.0,291,Wells St & Evergreen Ave,138,Clybourn Ave & Division St,Subscriber,Male,1972"
"21751423,2019-01-03 11:33:52,2019-01-03 11:48:25,1573,873.0,17,Honore St & Division St,307,Southport Ave & Clybourn Ave,Subscriber,Male,1973"
"21751424,2019-01-03 11:34:01,2019-01-03 11:40:05,774,364.0,638,Clinton St & Jackson Blvd (*),133,Kingsbury St & Kinzie St,Subscriber,Female,1996"
"21751425,2019-01-03 11:34:25,2019-01-03 11:38:57,689,272.0,199,Wabash Ave & Grand Ave,26,McClurg Ct & Illinois St,Subscriber,Male,1977"
"21751426,2019-01-03 11:34:36,2019-01-03 11:44:28,5865,592.0,253,Winthrop Ave & Lawrence Ave,242,Damen Ave & Leland Ave,Subscriber,Female,1990"
"21751427,2019-01-03 11:34:37,2019-01-03 11:41:04,6300,387.0,426,Ellis Ave & 60th St,425,Harper Ave & 59th St,Subscriber,Female,1970"
"21751428,2019-01-03 11:34:48,2019-01-03 11:41:17,3313,389.0,482,Campbell Ave & Montrose Ave,316,Damen Ave & Sunnyside Ave,Subscriber,Female,1988"
"21751429,2019-01-03 11:35:14,2019-01-03 11:38:39,2055,205.0,289,Wells St & Concord Ln,291,Wells St & Evergreen Ave,Subscriber,Male,1992"
"21751430,2019-01-03 11:35:13,2019-01-03 11:37:46,946,153.0,254,Pine Grove Ave & Irving Park Rd,240,Sheridan Rd & Irving Park Rd,Subscriber,Male,1983"
"21751431,2019-01-03 11:35:18,2019-01-03 11:44:00,6089,522.0,49,Dearborn St & Monroe St,654,Racine Ave & Washington Blvd (*),Subscriber,Male,1963"
"21751432,2019-01-03 11:35:43,2019-01-03 11:45:52,3657,609.0,223,Clifton Ave & Armitage Ave,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1957"
"21751433,2019-01-03 11:36:00,2019-01-03 11:41:36,2932,336.0,331,Halsted St & Clybourn Ave (*),118,Sedgwick St & North Ave,Subscriber,Male,1990"
"21751434,2019-01-03 11:36:34,2019-01-03 11:47:24,6379,650.0,91,Clinton St & Washington Blvd,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1977"
"21751435,2019-01-03 11:36:39,2019-01-03 11:45:33,3257,534.0,59,Wabash Ave & Roosevelt Rd,36,Franklin St & Jackson Blvd,Subscriber,Female,1983"
"21751436,2019-01-03 11:36:40,2019-01-03 11:44:23,2380,463.0,283,LaSalle St & Jackson Blvd,44,State St & Randolph St,Subscriber,Male,1969"
"21751437,2019-01-03 11:36:43,2019-01-03 12:06:14,1749,""1,771.0"",89,Financial Pl & Ida B Wells Dr (Temp),143,Sedgwick St & Webster Ave,Subscriber,Male,1986"
"21751438,2019-01-03 11:36:53,2019-01-03 11:49:37,3774,764.0,260,Kedzie Ave & Milwaukee Ave,219,Damen Ave & Cortland St,Subscriber,Female,1975"
"21751439,2019-01-03 11:37:10,2019-01-03 12:14:56,5905,""2,266.0"",153,Southport Ave & Wellington Ave,115,Sheffield Ave & Wellington Ave,Subscriber,,1964"
"21751441,2019-01-03 11:37:36,2019-01-03 11:46:31,2057,535.0,84,Milwaukee Ave & Grand Ave,71,Morgan St & Lake St,Subscriber,Male,1985"
"21751442,2019-01-03 11:37:36,2019-01-03 11:51:08,5411,812.0,230,Lincoln Ave & Roscoe St,340,Clark St & Wrightwood Ave,Subscriber,Female,1986"
"21751443,2019-01-03 11:37:36,2019-01-03 11:42:47,378,311.0,140,Dearborn Pkwy & Delaware Pl,364,Larrabee St & Oak St,Subscriber,Male,1986"
"21751444,2019-01-03 11:37:45,2019-01-03 11:56:09,4800,""1,104.0"",118,Sedgwick St & North Ave,133,Kingsbury St & Kinzie St,Subscriber,Male,1950"
"21751445,2019-01-03 11:37:50,2019-01-03 11:40:36,2901,166.0,21,Aberdeen St & Jackson Blvd,134,Peoria St & Jackson Blvd,Subscriber,Male,1955"
"21751446,2019-01-03 11:37:51,2019-01-03 11:55:26,839,""1,055.0"",383,Paulina St & Flournoy St,69,Damen Ave & Pierce Ave,Subscriber,Male,1989"
"21751447,2019-01-03 11:38:10,2019-01-03 12:06:51,1739,""1,721.0"",76,Lake Shore Dr & Monroe St,76,Lake Shore Dr & Monroe St,Customer,,"
"21751448,2019-01-03 11:38:25,2019-01-03 12:06:51,2138,""1,706.0"",76,Lake Shore Dr & Monroe St,76,Lake Shore Dr & Monroe St,Customer,,"
"21751449,2019-01-03 11:38:26,2019-01-03 11:43:18,3369,292.0,638,Clinton St & Jackson Blvd (*),287,Franklin St & Monroe St,Subscriber,Male,1983"
"21751450,2019-01-03 11:39:08,2019-01-03 11:47:59,2173,531.0,47,State St & Kinzie St,77,Clinton St & Madison St,Subscriber,Male,1984"
"21751451,2019-01-03 11:39:21,2019-01-03 12:02:15,2292,""1,374.0"",491,Talman Ave & Addison St,216,California Ave & Division St,Subscriber,Male,1997"
"21751452,2019-01-03 11:39:30,2019-01-03 11:46:30,4392,420.0,198,Green St & Madison St,98,LaSalle St & Washington St,Subscriber,Male,1975"
"21751454,2019-01-03 11:39:52,2019-01-03 11:48:23,6397,511.0,31,Franklin St & Chicago Ave,81,Daley Center Plaza,Subscriber,Male,1980"
"21751455,2019-01-03 11:39:53,2019-01-03 11:56:02,5103,969.0,508,Central Park Ave & North Ave,16,Paulina Ave & North Ave,Subscriber,Female,1984"
"21751457,2019-01-03 11:40:47,2019-01-03 11:48:05,2741,438.0,36,Franklin St & Jackson Blvd,43,Michigan Ave & Washington St,Subscriber,Male,1987"
"21751458,2019-01-03 11:40:50,2019-01-03 11:44:52,914,242.0,169,Canal St & Harrison St,414,Canal St & Taylor St,Subscriber,Female,1968"
"21751459,2019-01-03 11:40:53,2019-01-03 11:48:28,1866,455.0,331,Halsted St & Clybourn Ave (*),620,Orleans St & Chestnut St (NEXT Apts),Subscriber,Male,1982"
"21751460,2019-01-03 11:40:57,2019-01-03 12:04:00,806,""1,383.0"",4,Burnham Harbor,6,Dusable Harbor,Subscriber,Male,1966"
"21751461,2019-01-03 11:41:41,2019-01-03 11:46:57,692,316.0,138,Clybourn Ave & Division St,331,Halsted St & Clybourn Ave (*),Subscriber,Male,1951"
"21751463,2019-01-03 11:41:56,2019-01-03 11:47:40,6283,344.0,21,Aberdeen St & Jackson Blvd,75,Canal St & Jackson Blvd,Subscriber,Male,1970"
"21751464,2019-01-03 11:42:08,2019-01-03 11:50:07,2679,479.0,352,Jeffery Blvd & 67th St,352,Jeffery Blvd & 67th St,Customer,,"
"21751465,2019-01-03 11:42:09,2019-01-03 11:54:02,6118,713.0,77,Clinton St & Madison St,86,Eckhart Park,Subscriber,Male,1992"
"21751466,2019-01-03 11:42:14,2019-01-03 11:45:48,1138,214.0,251,Clarendon Ave & Leland Ave,253,Winthrop Ave & Lawrence Ave,Subscriber,Male,1969"
"21751468,2019-01-03 11:42:25,2019-01-03 11:51:52,2354,567.0,117,Wilton Ave & Belmont Ave,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1992"
"21751471,2019-01-03 11:43:42,2019-01-03 11:50:02,3287,380.0,623,Michigan Ave & 8th St,90,Millennium Park,Subscriber,Male,1991"
"21751472,2019-01-03 11:43:53,2019-01-03 12:06:28,2419,""1,355.0"",73,Jefferson St & Monroe St,87,Racine Ave & Fullerton Ave,Subscriber,Female,1990"
"21751473,2019-01-03 11:43:57,2019-01-03 11:50:09,5594,372.0,91,Clinton St & Washington Blvd,81,Daley Center Plaza,Subscriber,Male,1992"
"21751474,2019-01-03 11:43:58,2019-01-03 11:49:40,5583,342.0,287,Franklin St & Monroe St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Female,1994"
"21751475,2019-01-03 11:44:02,2019-01-03 11:48:29,6270,267.0,81,Daley Center Plaza,624,Dearborn St & Van Buren St (*),Subscriber,Male,1967"
"21751476,2019-01-03 11:43:59,2019-01-03 11:49:18,4343,319.0,462,Winchester (Ravenswood) Ave & Balmoral Ave,464,Damen Ave & Foster Ave,Subscriber,Male,1982"
"21751479,2019-01-03 11:44:30,2019-01-03 11:51:09,3664,399.0,49,Dearborn St & Monroe St,5,State St & Harrison St,Subscriber,Male,1989"
"21751480,2019-01-03 11:44:32,2019-01-03 11:46:15,495,103.0,359,Larrabee St & Division St,364,Larrabee St & Oak St,Subscriber,Male,1987"
"21751481,2019-01-03 11:44:39,2019-01-03 11:53:52,752,553.0,111,Sedgwick St & Huron St,199,Wabash Ave & Grand Ave,Subscriber,Male,1999"
"21751482,2019-01-03 11:44:48,2019-01-03 17:10:15,1531,""19,527.0"",229,Southport Ave & Roscoe St,664,Leavitt St & Belmont Ave (*),Subscriber,Female,1991"
"21751483,2019-01-03 11:44:50,2019-01-03 11:54:03,2775,553.0,166,Ashland Ave & Wrightwood Ave,230,Lincoln Ave & Roscoe St,Subscriber,Male,1993"
"21751484,2019-01-03 11:45:30,2019-01-03 11:49:28,910,238.0,39,Wabash Ave & Adams St,623,Michigan Ave & 8th St,Subscriber,Male,1992"
"21751485,2019-01-03 11:46:00,2019-01-03 12:11:05,6076,""1,505.0"",287,Franklin St & Monroe St,94,Clark St & Armitage Ave,Subscriber,Male,1967"
"21751487,2019-01-03 11:46:51,2019-01-03 12:00:13,486,802.0,192,Canal St & Adams St,14,Morgan St & 18th St,Subscriber,Male,1985"
"21751488,2019-01-03 11:46:52,2019-01-03 11:59:33,527,761.0,307,Southport Ave & Clybourn Ave,94,Clark St & Armitage Ave,Subscriber,Male,1993"
"21751489,2019-01-03 11:46:57,2019-01-03 14:22:52,3925,""9,355.0"",322,Kimbark Ave & 53rd St,322,Kimbark Ave & 53rd St,Customer,,"
"21751490,2019-01-03 11:47:04,2019-01-03 11:54:24,5017,440.0,192,Canal St & Adams St,146,Loomis St & Jackson Blvd,Subscriber,Male,1963"
"21751491,2019-01-03 11:47:16,2019-01-03 11:49:13,439,117.0,233,Sangamon St & Washington Blvd (*),198,Green St & Madison St,Subscriber,Male,1972"
"21751492,2019-01-03 11:47:33,2019-01-03 12:02:28,736,895.0,120,Wentworth Ave & Cermak Rd (Temp),33,State St & Van Buren St,Subscriber,Female,1993"
"21751493,2019-01-03 11:47:47,2019-01-03 11:59:35,2829,708.0,268,Lake Shore Dr & North Blvd,35,Streeter Dr & Grand Ave,Subscriber,Male,1981"
"21751495,2019-01-03 11:48:08,2019-01-03 11:50:16,3304,128.0,71,Morgan St & Lake St,112,Green St & Randolph St,Subscriber,Male,1982"
"21751496,2019-01-03 11:48:42,2019-01-03 11:53:00,944,258.0,277,Ashland Ave & Grand Ave,214,Damen Ave & Grand Ave,Subscriber,Male,1986"
"21751497,2019-01-03 11:48:51,2019-01-03 11:58:33,5032,582.0,89,Financial Pl & Ida B Wells Dr (Temp),168,Michigan Ave & 14th St,Subscriber,Female,1954"
"21751498,2019-01-03 11:48:57,2019-01-03 11:58:20,1641,563.0,301,Clark St & Schiller St,125,Rush St & Hubbard St,Subscriber,Male,1992"
"21751499,2019-01-03 11:49:00,2019-01-03 11:59:19,2216,619.0,197,Michigan Ave & Madison St,161,Rush St & Superior St,Subscriber,Female,1986"
"21751500,2019-01-03 11:49:45,2019-01-03 11:55:41,2744,356.0,325,Clark St & Winnemac Ave,253,Winthrop Ave & Lawrence Ave,Subscriber,Male,1987"
"21751501,2019-01-03 11:49:52,2019-01-03 11:53:30,1235,218.0,464,Damen Ave & Foster Ave,242,Damen Ave & Leland Ave,Subscriber,Male,1982"
"21751502,2019-01-03 11:49:58,2019-01-03 11:57:55,4392,477.0,98,LaSalle St & Washington St,74,Kingsbury St & Erie St,Subscriber,Male,1986"
"21751503,2019-01-03 11:50:12,2019-01-03 12:00:14,688,602.0,84,Milwaukee Ave & Grand Ave,47,State St & Kinzie St,Subscriber,Male,1964"
"21751504,2019-01-03 11:50:15,2019-01-03 12:16:34,3485,""1,579.0"",329,Lake Shore Dr & Diversey Pkwy,286,Franklin St & Quincy St,Subscriber,Male,1972"
"21751506,2019-01-03 11:50:35,2019-01-03 12:06:58,1239,983.0,156,Clark St & Wellington Ave,292,Southport Ave & Clark St,Subscriber,Male,1988"
